Cohort,Species,Mark,Date,Year,Month,Sector,Run,Length,Weight,Age,Sex,adc,Tag_loss,Adip,Remark,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor,Stream,Pop,Pop_ind
C09,RT,NA,9/7/09,2009,9,1,1,76,4.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,77,4.9,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,79,5.4,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,70,3.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,89,7.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,86,6.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,71,3.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,85,7.2,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,100,10.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,92,8.5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,78,5.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,76,5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,80,5.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,82,6.4,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,82,5.9,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,71,3.7,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,76,4.7,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,67,3.4,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,83,5.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,96,10.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,74,4.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,70,3.9,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,68,3.3,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,75,4.8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,91,9.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,85,6.5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,73,4.3,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,86,7,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,76,4.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,73,4.2,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,75,4.4,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,67,3,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,84,6.9,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,80,5.5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,88,7,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,79,4.9,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,84,6.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,76,4.3,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,1,80,5.2,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,90,7.5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,90,8.5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,86,8,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,82,6.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,88,6.6,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,73,4.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,76,4.2,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,80,5.1,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,79,4.7,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C09,RT,NA,9/7/09,2009,9,1,2,81,5.5,0,NA,NA,NA,NA,NA,2009,2009,C09,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,6/14/10,2010,6,1,1,36,0.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,6/14/10,2010,6,1,1,32,0.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,6/14/10,2010,6,1,1,35,0.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,6/14/10,2010,6,1,1,33,0.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,6/14/10,2010,6,1,1,35,0.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,6/14/10,2010,6,1,1,32,0.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,105,13,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,107,12.6,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,110,14.1,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,107,11.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,88,7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,115,15.6,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,105,12.3,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,106,13.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,103,12.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,85,6.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,108,13.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,96,8.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,105,11.8,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,112,14.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,108,13.3,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,96,8.8,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,97,9.5,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,108,13.2,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,118,17.6,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,119,17.2,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,98,9.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,109,13.1,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,103,11.7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,101,12.8,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,115,15.8,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,117,17,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,99,11.1,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,107,12.6,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,104,11.2,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,79,4.8,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,94,8.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,114,16.1,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,103,11.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,1,100,10.4,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,2,88,7,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,2,87,6.6,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,2,107,12.8,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,2,102,11.5,0,NA,1,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C10,RT,NA,9/22/10,2010,9,1,2,105,12.5,0,NA,NA,NA,NA,NA,2010,2010,C10,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,102,11.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,93,8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,95,8.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,103,11.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,88,6.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,99,9.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,92,8.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,86,6.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,111,15.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,92,7.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,92,8.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,101,10.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,102,11.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,102,12,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,107,14.2,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,90,7.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,87,6.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,88,6.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,89,8.1,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,97,9.6,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,102,11.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,101,9.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,90,7.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,87,7.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,88,6.9,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,95,9.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,97,9.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,86,6.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,90,7.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,97,9.6,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,94,8.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,87,6.1,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,86,6.1,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,91,8.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,71,3.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,90,6.9,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,93,8.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,76,4.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,87,6.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,85,6.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,95,9.5,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,92,8.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,82,6,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,1,90,7.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,109,14.9,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,88,6.9,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,87,6.4,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,78,5.6,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,104,11,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,98,10.1,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,95,8.9,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,99,9.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,93,8.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,100,10.2,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,96,9.1,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,84,6.9,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,97,9.8,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,94,8.7,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C11,RT,NA,9/12/11,2011,9,1,2,92,8.3,0,NA,NA,NA,NA,NA,2011,2011,C11,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,88,6.4,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,77,4.4,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,78,4.4,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,82,5.4,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,91,7.8,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,70,3.2,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,90,7.2,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,81,5.1,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,81,5.1,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,76,3.9,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,84,5.6,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,80,4.8,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,87,6.2,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,95,8.2,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,81,4.8,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,85,5.8,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,78,4.6,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,82,5.7,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,70,3.7,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,88,6.4,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,81,5.1,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,58,2.1,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,83,5.9,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,80,4.9,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,80,4.8,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,82,5.4,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,77,4.7,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,78,4.7,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,79,4.6,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,2,67,2.9,0,NA,NA,NA,NA,NA,2013,2013,C13,0,NA,LIdri,LIdri_RT,1
